id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
14996	疾電雷鷹		9C	E8	A9	-1
14997	疾電雷鷹		9C	E8	A9	-1
14998	疾電雷鷹		9C	E8	A9	-1
14999	疾電雷鷹		9C	E8	A9	-1
15000	光之精靈		9C	E8	A9	-1
15001	光之精靈		9C	E8	A9	-1
15002	光之精靈		9C	E8	A9	-1
15003	光之精靈		9C	E8	A9	-1
15004	光之精靈		9C	E8	A9	-1
15005	光之精靈		9C	E8	A9	-1
15006	光之精靈		9C	E8	A9	-1
15007	光之精靈		9C	E8	A9	-1
15008	光之精靈		9C	E8	A9	-1
15009	光之精靈		9C	E8	A9	-1
15010	生命之樹		9C	E8	A9	-1
15011	生命之樹		9C	E8	A9	-1
15012	生命之樹		9C	E8	A9	-1
15013	生命之樹		9C	E8	A9	-1
15014	生命之樹		9C	E8	A9	-1
15015	生命之樹		9C	E8	A9	-1
15016	生命之樹		9C	E8	A9	-1
15017	生命之樹		9C	E8	A9	-1
15018	生命之樹		9C	E8	A9	-1
15019	生命之樹		9C	E8	A9	-1
15020	生命之樹		9C	E8	A9	-1
15021	生命之樹		9C	E8	A9	-1
15022	伶俐巨熊		9C	E8	A9	-1
15023	伶俐巨熊		9C	E8	A9	-1
15024	伶俐巨熊		9C	E8	A9	-1
15025	伶俐巨熊		9C	E8	A9	-1
15026	伶俐巨熊		9C	E8	A9	-1
15027	伶俐巨熊		9C	E8	A9	-1
15028	伶俐巨熊		9C	E8	A9	-1
15029	伶俐巨熊		9C	E8	A9	-1
15030	伶俐巨熊		9C	E8	A9	-1
15031	伶俐巨熊		9C	E8	A9	-1
15032	劍齒利虎		9C	E8	A9	-1
15033	劍齒利虎		9C	E8	A9	-1
15034	劍齒利虎		9C	E8	A9	-1
15035	劍齒利虎		9C	E8	A9	-1
15036	劍齒利虎		9C	E8	A9	-1
15037	劍齒利虎		9C	E8	A9	-1
15038	劍齒利虎		9C	E8	A9	-1
15039	劍齒利虎		9C	E8	A9	-1
15040	劍齒利虎		9C	E8	A9	-1
15041	劍齒利虎		9C	E8	A9	-1
15042	殘酷死神		9C	E8	A9	-1
15043	殘酷死神		9C	E8	A9	-1
15044	殘酷死神		9C	E8	A9	-1
15045	殘酷死神		9C	E8	A9	-1
15046	殘酷死神		9C	E8	A9	-1
15047	殘酷死神		9C	E8	A9	-1
15048	殘酷死神		9C	E8	A9	-1
15049	殘酷死神		9C	E8	A9	-1
15050	殘酷死神		9C	E8	A9	-1
15051	殘酷死神		9C	E8	A9	-1
15052	納比亞羅普		9C	E8	A9	-1
15053	血盟守護神		9C	E8	A9	-1
15054	攻城高崙		9C	E8	A9	-1
15055	攻城高崙		9C	E8	A9	-1
15056	攻城高崙		9C	E8	A9	-1
15057	攻城高崙		9C	E8	A9	-1
15058	野豬加農砲		9C	E8	A9	-1
15059	野豬加農砲		9C	E8	A9	-1
15060	野豬加農砲		9C	E8	A9	-1
15061	野豬加農砲		9C	E8	A9	-1
15062	奇襲加農砲		9C	E8	A9	-1
15063	奇襲加農砲		9C	E8	A9	-1
15064	奇襲加農砲		9C	E8	A9	-1
15065	奇襲加農砲		9C	E8	A9	-1
16013	馴化野牛		9C	E8	A9	-1
16014	馴化野牛		9C	E8	A9	-1
16015	馴化老虎		9C	E8	A9	-1
16016	馴化老虎		9C	E8	A9	-1
16017	馴化笑翠鳥		9C	E8	A9	-1
16018	馴化笑翠鳥		9C	E8	A9	-1
16019	幼小野牛		9C	E8	A9	-1
16020	馴化幼小野牛		9C	E8	A9	-1
16021	幼小老虎		9C	E8	A9	-1
16022	馴化幼小老虎		9C	E8	A9	-1
16023	幼小笑翠鳥		9C	E8	A9	-1
16024	馴化幼小笑翠鳥		9C	E8	A9	-1
16025	黑鬃狼		9C	E8	A9	-1
16026	野獸農莊壺精		9C	E8	A9	-1
16027	虹彩根據地壺精		9C	E8	A9	-1
16028	城主壺精		9C	E8	A9	-1
16029	要塞壺精		9C	E8	A9	-1
16030	黑鬃狼		9C	E8	A9	-1
16031	小天使壺精		9C	E8	A9	-1
16032	小惡魔壺精		9C	E8	A9	-1
16033	麋鹿壺精		9C	E8	A9	-1
16034	改良型小野牛		9C	E8	A9	-1
16035	改良型小笑翠鳥		9C	E8	A9	-1
16036	改良型小老虎		9C	E8	A9	-1
16037	白鬃狼		9C	E8	A9	-1
16038	赤紅風座龍		9C	E8	A9	-1
16039	赤紅星座龍		9C	E8	A9	-1
16040	赤紅黃昏座龍		9C	E8	A9	-1
16041	座狼		9C	E8	A9	-1
16042	白座狼		9C	E8	A9	-1
16043	狐貍術士　		9C	E8	A9	-1
16044	野獸鬥士		9C	E8	A9	-1
16045	鼬		9C	E8	A9	-1
16046	妖精公主		9C	E8	A9	-1
16049	愛心壺精		9C	E8	A9	-1
16050	貓頭鷹術士		9C	E8	A9	-1
16051	精靈術士		9C	E8	A9	-1
16052	玩偶騎士		9C	E8	A9	-1
16053	烏龜道士		9C	E8	A9	-1
16054	猴		9C	E8	A9	-1
16055	獅鹫		9C	E8	A9	-1
16056	喜悅		9C	E8	A9	-1
16057	悲傷		9C	E8	A9	-1
16058	憤怒		9C	E8	A9	-1
16059	男熊		9C	E8	A9	-1
16060	女熊		9C	E8	A9	-1
16061	採集裝置		9C	E8	A9	-1
16062	騎士		9C	E8	A9	-1
16063	新羅		9C	E8	A9	-1
16064	啾啾		9C	E8	A9	-1
16065	豬豬		9C	E8	A9	-1
16066	黎明之光		9C	E8	A9	-1
16067	恐爪龍		9C	E8	A9	-1
16068	守護者座龍		9C	E8	A9	-1
16069	波拿		9C	E8	A9	-1
16070	托貝		9C	E8	A9	-1
16071	馬奎安		9C	E8	A9	-1
16072	精銳馬奎安		9C	E8	A9	-1
16073	麋鹿壺精		9C	E8	A9	-1
16074	格諾席安控球		9C	E8	A9	-1
16075	奧羅德利爾控球		9C	E8	A9	-1
16076	十二碼罰球		9C	E8	A9	-1
16077	安塔瑞斯		9C	E8	A9	-1
16078	奈比特的傳令 康娜		9C	E8	A9	-1
16079	黎明的守護者 凱雷辛		9C	E8	A9	-1
16080	瑪格門妖精		9C	E8	A9	-1
16081	生命妖精		9C	E8	A9	-1
16082	泰爾錫的精靈		9C	E8	A9	-1
12077	狼		9C	E8	A9	-1
12311	風幼龍		9C	E8	A9	-1
12312	星幼龍		9C	E8	A9	-1
12313	黃昏幼龍		9C	E8	A9	-1
12526	風座龍		9C	E8	A9	-1
12527	星座龍		9C	E8	A9	-1
12528	黃昏座龍		9C	E8	A9	-1
12564	噬罪者		9C	E8	A9	-1
12621	飛龍		9C	E8	A9	-1
12780	小野牛		9C	E8	A9	-1
12781	小笑翠鳥		9C	E8	A9	-1
12782	小老虎		9C	E8	A9	-1
12774	未成熟的葫蘆		9C	E8	A9	-1
12775	優良的葫蘆		9C	E8	A9	-1
12776	不良的葫蘆		9C	E8	A9	-1
12777	未成熟的大葫蘆		9C	E8	A9	-1
12778	優良的大葫蘆		9C	E8	A9	-1
12779	不良的大葫蘆		9C	E8	A9	-1
13001	結界的心臟		9C	E8	A9	-1
13002	生命守護塔		9C	E8	A9	-1
13003	生命守護塔		9C	E8	A9	-1
13004	火炎守護塔		9C	E8	A9	-1
13005	火炎守護塔		9C	E8	A9	-1
13006	聖誕樹		9C	E8	A9	-1
13007	高級聖誕樹		9C	E8	A9	-1
13014			9C	E8	A9	-1
13015			9C	E8	A9	-1
13016	優良的葫蘆王		9C	E8	A9	-1
13017	優良的大葫蘆王		9C	E8	A9	-1
13018			9C	E8	A9	-1
13019			9C	E8	A9	-1
13020			9C	E8	A9	-1
13021			9C	E8	A9	-1
13022			9C	E8	A9	-1
13023			9C	E8	A9	-1
13024			9C	E8	A9	-1
13025			9C	E8	A9	-1
13026			9C	E8	A9	-1
13027			9C	E8	A9	-1
13028			9C	E8	A9	-1
13029			9C	E8	A9	-1
13030			9C	E8	A9	-1
13031	胖胖豬		9C	E8	A9	-1
13032	胖胖豬		9C	E8	A9	-1
13033	胖胖豬		9C	E8	A9	-1
13034	超神豬		9C	E8	A9	-1
13035	黃金豬豬		9C	E8	A9	-1
13036	寶箱		9C	E8	A9	-1
13037	陷阱		9C	E8	A9	-1
13038	陷阱		9C	E8	A9	-1
13039	陷阱		9C	E8	A9	-1
13040	陷阱		9C	E8	A9	-1
13041	陷阱		9C	E8	A9	-1
13042	陷阱		9C	E8	A9	-1
13043	陷阱		9C	E8	A9	-1
13044	陷阱		9C	E8	A9	-1
13045	陷阱		9C	E8	A9	-1
13046	陷阱		9C	E8	A9	-1
13047	陷阱		9C	E8	A9	-1
13048	陷阱		9C	E8	A9	-1
13049	陷阱		9C	E8	A9	-1
13050	陷阱		9C	E8	A9	-1
13051	陷阱		9C	E8	A9	-1
13052	陷阱		9C	E8	A9	-1
13053	陷阱		9C	E8	A9	-1
13054	陷阱		9C	E8	A9	-1
13055	陷阱		9C	E8	A9	-1
13056	陷阱		9C	E8	A9	-1
13057	陷阱		9C	E8	A9	-1
13058	陷阱		9C	E8	A9	-1
13059	陷阱		9C	E8	A9	-1
13060	陷阱		9C	E8	A9	-1
13061	陷阱		9C	E8	A9	-1
13062	陷阱		9C	E8	A9	-1
13063	陷阱		9C	E8	A9	-1
13064	陷阱		9C	E8	A9	-1
13065	陷阱		9C	E8	A9	-1
13066	陷阱		9C	E8	A9	-1
13067	陷阱		9C	E8	A9	-1
13068	陷阱		9C	E8	A9	-1
13069	陷阱		9C	E8	A9	-1
13070	陷阱		9C	E8	A9	-1
13071	虛像		9C	E8	A9	-1
13072	虛像		9C	E8	A9	-1
13073	虛像		9C	E8	A9	-1
13074	虛像		9C	E8	A9	-1
13075	虛像		9C	E8	A9	-1
13076	虛像		9C	E8	A9	-1
13077	瑪瑙獸		9C	E8	A9	-1
13078	死亡之刃		9C	E8	A9	-1
13079	門徒聖杯		9C	E8	A9	-1
13080	門徒聖杯		9C	E8	A9	-1
13081	獨角獸		9C	E8	A9	-1
13082	莉莉恩騎士		9C	E8	A9	-1
13083	高崙守護者		9C	E8	A9	-1
13084	煉獄龍獸		9C	E8	A9	-1
13085	暴烈龍		9C	E8	A9	-1
13086	薩雷奇		9C	E8	A9	-1
13087	阿卡瑪那夫		9C	E8	A9	-1
13088	最終形體		9C	E8	A9	-1
13089	最終形體		9C	E8	A9	-1
13090	原住民		9C	E8	A9	-1
13091	雪人		9C	E8	A9	-1
13092	野牛		9C	E8	A9	-1
13093	豬　		9C	E8	A9	-1
13094	人形殭屍		9C	E8	A9	-1
13095	小精靈		9C	E8	A9	-1
13096	兔子		9C	E8	A9	-1
13097			9C	E8	A9	-1
13098	活動寶箱		9C	E8	A9	-1
13099	札肯		9C	E8	A9	-1
13100	亞納		9C	E8	A9	-1
13101	貝諾姆		9C	E8	A9	-1
13102	高登		9C	E8	A9	-1
13103	勞庫		9C	E8	A9	-1
13104	基亞齊		9C	E8	A9	-1
13105	惡魔公爵		9C	E8	A9	-1
13106	男異教徒		9C	E8	A9	-1
13107	女異教徒		9C	E8	A9	-1
13108	貝里大師		9C	E8	A9	-1
13109	劍齒虎		9C	E8	A9	-1
13110	豺狼		9C	E8	A9	-1
13111	人偶刀手		9C	E8	A9	-1
13112	聖恩騎士		9C	E8	A9	-1
13113	聖恩鬥士		9C	E8	A9	-1
13114	聖恩盜賊		9C	E8	A9	-1
13115	聖恩牧師		9C	E8	A9	-1
13116	聖恩巫師		9C	E8	A9	-1
13117	聖恩法師		9C	E8	A9	-1
13118	聖恩召喚士		9C	E8	A9	-1
13119	矮人高崙		9C	E8	A9	-1
13120	嘟嘟鼠		9C	E8	A9	-1
13121	嘟嘟鼠		9C	E8	A9	-1
13122	嘟嘟鼠		9C	E8	A9	-1
13123	超神鼠		9C	E8	A9	-1
13124	嘟嘟鼠	害羞的	9C	E8	A9	-1
13125	陷阱		9C	E8	A9	-1
13126	陷阱		9C	E8	A9	-1
13127	陷阱		9C	E8	A9	-1
13128	高崙商人		9C	E8	A9	-1
13129	傳送師		9C	E8	A9	-1
13130	淡紫鬃馬		9C	E8	A9	-1
13131	灰熊		9C	E8	A9	-1
13132	提米提藍		9C	E8	A9	-1
13133	火山岩高崙		9C	E8	A9	-1
13134	雪人		9C	E8	A9	-1
13135	南瓜幽靈		9C	E8	A9	-1
13136			9C	E8	A9	-1
13137			9C	E8	A9	-1
13138			9C	E8	A9	-1
13139			9C	E8	A9	-1
13140			9C	E8	A9	-1
13141			9C	E8	A9	-1
13142	最終形體		9C	E8	A9	-1
13143	最終形體		9C	E8	A9	-1
13144	靈鳥-獵鷹		9C	E8	A9	-1
13145	靈鳥-貓頭鷹		9C	E8	A9	-1
13146	黃鬃獅子		9C	E8	A9	-1
13147	蒸汽甲蟲		9C	E8	A9	-1
13148	林德拜爾		9C	E8	A9	-1
13149	展示用1		9C	E8	A9	-1
13150	展示用2		9C	E8	A9	-1
13151	展示用3		9C	E8	A9	-1
13152	展示用4		9C	E8	A9	-1
13153	展示用5		9C	E8	A9	-1
13154	魔族		9C	E8	A9	-1
13155	獨角獸族		9C	E8	A9	-1
13156	貓族		9C	E8	A9	-1
13157	青蛙		9C	E8	A9	-1
13158	小孩		9C	E8	A9	-1
13159	傭兵		9C	E8	A9	-1
13160	雪人		9C	E8	A9	-1
13161	稻草人		9C	E8	A9	-1
13162	洋鐵高崙		9C	E8	A9	-1
13163	土偶		9C	E8	A9	-1
13164	誘餌土偶		9C	E8	A9	-1
13165	沉重土偶		9C	E8	A9	-1
13166	膽怯土偶		9C	E8	A9	-1
13167	替身A		9C	E8	A9	-1
13168	替身B		9C	E8	A9	-1
13169	人類男性傭兵		9C	E8	A9	-1
13170	精靈男性傭兵		9C	E8	A9	-1
13171	黑暗精靈女性傭兵		9C	E8	A9	-1
13172	半獸人男性傭兵		9C	E8	A9	-1
13173	矮人男性傭兵		9C	E8	A9	-1
13174	闇天使男性傭兵		9C	E8	A9	-1
13175	騎士上級傭兵		9C	E8	A9	-1
13176	弓手上級傭兵		9C	E8	A9	-1
13177	巫師上級傭兵		9C	E8	A9	-1
13178	裝甲兵上級傭兵		9C	E8	A9	-1
13179	騎士隊長最高精銳傭兵		9C	E8	A9	-1
13180	司令官最高精銳傭兵		9C	E8	A9	-1
13181	寶箱	格勒西亞	9C	E8	A9	-1
13182	禮品商人	格勒西亞	9C	E8	A9	-1
13183	不良火雞		9C	E8	A9	-1
13184	聖誕老人		9C	E8	A9	-1
13185	聖誕老人		9C	E8	A9	-1
13186	聖誕老人		9C	E8	A9	-1
13187	哞哞牛		9C	E8	A9	-1
13188	超神牛		9C	E8	A9	-1
13189	猛猛牛		9C	E8	A9	-1
13190	超神猛猛牛		9C	E8	A9	-1
13191	憂鬱哞哞牛		9C	E8	A9	-1
13192	憂鬱超神牛		9C	E8	A9	-1
13193			9C	E8	A9	-1
13194			9C	E8	A9	-1
13195			9C	E8	A9	-1
13196	胖胖豬	召喚錯誤的	9C	E8	A9	-1
13197	守護者座龍		9C	E8	A9	-1
13198	原住民		9C	E8	A9	-1
13199	原住民		9C	E8	A9	-1
13200	小孩		9C	E8	A9	-1
13201	黎明的警衛隊員		9C	E8	A9	-1
13202	陷阱		9C	E8	A9	-1
13203	陷阱		9C	E8	A9	-1
13204	陷阱		9C	E8	A9	-1
13205	陷阱		9C	E8	A9	-1
13206	陷阱		9C	E8	A9	-1
13207	陷阱		9C	E8	A9	-1
13208	陷阱		9C	E8	A9	-1
13209	陷阱		9C	E8	A9	-1
13210	陷阱		9C	E8	A9	-1
13211	陷阱		9C	E8	A9	-1
13212	陷阱		9C	E8	A9	-1
13213	陷阱		9C	E8	A9	-1
13214	陷阱		9C	E8	A9	-1
13215	陷阱		9C	E8	A9	-1
13216	陷阱		9C	E8	A9	-1
13217	陷阱		9C	E8	A9	-1
13218	陷阱		9C	E8	A9	-1
13219	陷阱		9C	E8	A9	-1
13220	陷阱		9C	E8	A9	-1
13221	陷阱		9C	E8	A9	-1
13222	陷阱		9C	E8	A9	-1
13223	陷阱		9C	E8	A9	-1
13224	陷阱		9C	E8	A9	-1
13225	陷阱		9C	E8	A9	-1
13226	陷阱		9C	E8	A9	-1
13227	陷阱		9C	E8	A9	-1
13228	陷阱		9C	E8	A9	-1
13229	陷阱		9C	E8	A9	-1
13230	陷阱		9C	E8	A9	-1
13231	陷阱		9C	E8	A9	-1
13232	陷阱		9C	E8	A9	-1
13233	陷阱		9C	E8	A9	-1
13234	陷阱		9C	E8	A9	-1
13235	陷阱		9C	E8	A9	-1
13236	陷阱		9C	E8	A9	-1
13237	陷阱		9C	E8	A9	-1
13238	陷阱		9C	E8	A9	-1
13239	陷阱		9C	E8	A9	-1
13240	陷阱		9C	E8	A9	-1
13241	陷阱		9C	E8	A9	-1
13242	陷阱		9C	E8	A9	-1
13243	陷阱		9C	E8	A9	-1
13244	陷阱		9C	E8	A9	-1
13245	陷阱		9C	E8	A9	-1
13246	陷阱		9C	E8	A9	-1
13247	陷阱		9C	E8	A9	-1
13248	陷阱		9C	E8	A9	-1
13249	陷阱		9C	E8	A9	-1
13250	陷阱		9C	E8	A9	-1
13251	陷阱		9C	E8	A9	-1
13252	陷阱		9C	E8	A9	-1
13253	陷阱		9C	E8	A9	-1
13254	陷阱		9C	E8	A9	-1
13255	陷阱		9C	E8	A9	-1
13256	陷阱		9C	E8	A9	-1
13257	虛像		9C	E8	A9	-1
13258	虛像		9C	E8	A9	-1
13259	虛像		9C	E8	A9	-1
13260	虛像		9C	E8	A9	-1
13261	虛像		9C	E8	A9	-1
13262	虛像		9C	E8	A9	-1
13263	虛像		9C	E8	A9	-1
13264	虛像		9C	E8	A9	-1
13265	虛像		9C	E8	A9	-1
13266	虛像		9C	E8	A9	-1
13267	虛像		9C	E8	A9	-1
13268	水精靈		9C	E8	A9	-1
13269	炎熱		9C	E8	A9	-1
13270	炎熱大師		9C	E8	A9	-1
13271	未成熟的西瓜		9C	E8	A9	-1
13272	不良的西瓜		9C	E8	A9	-1
13273	優良的西瓜		9C	E8	A9	-1
13274	優良的西瓜王		9C	E8	A9	-1
13275	未成熟的香甜西瓜		9C	E8	A9	-1
13276	不良的香甜西瓜		9C	E8	A9	-1
13277	優良的香甜西瓜		9C	E8	A9	-1
13278	優良的香甜西瓜王		9C	E8	A9	-1
13279	兀兒德		9C	E8	A9	-1
13280	貝爾丹蒂		9C	E8	A9	-1
13281	斯庫迪	活動執行者	9C	E8	A9	-1
13282	斯庫迪		9C	E8	A9	-1
13283	特雷坎		9C	E8	A9	-1
13284			9C	E8	A9	-1
13285	聖誕老人	活動執行者	9C	E8	A9	-1
13286	暴暴虎寶寶		9C	E8	A9	-1
13287	超神虎寶寶		9C	E8	A9	-1
13288	憂鬱暴暴虎寶寶		9C	E8	A9	-1
13289	憂鬱超神虎寶寶		9C	E8	A9	-1
13290	暴暴虎		9C	E8	A9	-1
13291	超神虎		9C	E8	A9	-1
13292	魔法學院職員	活動執行者	9C	E8	A9	-1
13293			9C	E8	A9	-1
13294			9C	E8	A9	-1
13295	閃耀之白	活動執行者	9C	E8	A9	-1
13296	芙蕾雅	活動執行者	9C	E8	A9	-1
13297	勝利貓		9C	E8	A9	-1
13298	遊戲管理員	與顧客同在的	9C	E8	A9	-1
13299	奧爾比斯的詛咒		9C	E8	A9	-1
13300	光之化身		9C	E8	A9	-1
13301	拉奇西斯的象徵		9C	E8	A9	-1
13302	分身		9C	E8	A9	-1
13303	分身		9C	E8	A9	-1
13304	分身		9C	E8	A9	-1
13305	分身		9C	E8	A9	-1
13306	損傷地區		9C	E8	A9	-1
13307	螞蟻地獄		9C	E8	A9	-1
13308	束縛之環		9C	E8	A9	-1
13309	隱身探測器		9C	E8	A9	-1
13310	毒霧		9C	E8	A9	-1
100	不良火雞		9C	E8	A9	-1
101			9C	E8	A9	-1
102	見習聖誕老人		9C	E8	A9	-1
103	聖誕老人	Merry Xmas ~	9C	E8	A9	-1
104	聖誕老人	Merry Xmas ~	9C	E8	A9	-1
105	聖誕雪橇	Merry Xmas ~	9C	E8	A9	-1
106	生日蛋糕		9C	E8	A9	-1
107	火焰精靈		9C	E8	A9	-1
108	狂暴的火焰精靈		9C	E8	A9	-1
109	史蒂芬夏格	伊娃的大神官	9C	E8	A9	-1
110	伊娃的方尖塔		9C	E8	A9	-1
111			9C	E8	A9	-1
112	親切的斯諾	初學者助手	9C	E8	A9	-1
113	親切的斯諾	初學者助手	9C	E8	A9	-1
114	親切的斯諾	初學者助手	9C	E8	A9	-1
115	親切的斯諾	初學者助手	9C	E8	A9	-1
116	親切的斯諾	初學者助手	9C	E8	A9	-1
117	親切的斯諾	初學者助手	9C	E8	A9	-1
118	兀兒德	萬聖夜三姊弟	9C	E8	A9	-1
119	貝爾丹蒂	萬聖夜三姊弟	9C	E8	A9	-1
120	斯庫迪	傑克遊戲訓練者	9C	E8	A9	-1
121	吉祥天燈		9C	E8	A9	-1
122	歡慶天燈		9C	E8	A9	-1
123	祈福天燈		9C	E8	A9	-1
124	平安天燈		9C	E8	A9	-1
125	萬聖夜活動管理員		9C	E8	A9	-1
126	門松		9C	E8	A9	-1
127	暖爐桌		9C	E8	A9	-1
128	煙火箱	煙火箱	9C	E8	A9	-1
129	白鬍鬚聖誕老人	Merry Xmas ~	9C	E8	A9	-1
130			9C	E8	A9	-1
131	噴射戰車		9C	E8	A9	-1
132	特雷卓	受祝福的小孩	9C	E8	A9	-1
133	蘇琴	受祝福的小孩	9C	E8	A9	-1
134	龍之傳人 李		9C	E8	A9	-1
135	龍之傳人 卡璘		9C	E8	A9	-1
136	耀眼舞台		9C	E8	A9	-1
137	大型結婚蛋糕		9C	E8	A9	-1
138	噴射戰車		9C	E8	A9	-1
139	生日蛋糕		9C	E8	A9	-1
140	藍色翻轉方塊		9C	E8	A9	-1
141	次元之門	與顧客同在的	9C	E8	A9	-1
142	次元之門	與顧客同在的	9C	E8	A9	-1
143	體力圖騰		9C	E8	A9	-1
144	精神圖騰		9C	E8	A9	-1
145	勇氣圖騰		9C	E8	A9	-1
146	不屈圖騰		9C	E8	A9	-1
147	派對用鮮奶油蛋糕		9C	E8	A9	-1
148	火堆		9C	E8	A9	-1
149	壞壞兔		9C	E8	A9	-1
150	超神兔		9C	E8	A9	-1
151	無肝壞壞兔		9C	E8	A9	-1
152	無肝超神兔		9C	E8	A9	-1
153	魔法學院職員	活動執行者	9C	E8	A9	-1
154			9C	E8	A9	-1
155			9C	E8	A9	-1
156	爆肝壞壞兔		9C	E8	A9	-1
157	爆肝超神兔		9C	E8	A9	-1
158	木馬		9C	E8	A9	-1
1501	媽祖壺精		9C	E8	A9	-1
1502	金面壺精		9C	E8	A9	-1
1503	黑面壺精		9C	E8	A9	-1
1504	普萊皮塔壺精		9C	E8	A9	-1
1505	寶寶貓熊壺精		9C	E8	A9	-1
1506	團團貓熊壺精		9C	E8	A9	-1
1507	圓圓貓熊壺精		9C	E8	A9	-1
1508	白色邱比特壺精		9C	E8	A9	-1
1509	黑色邱比特壺精		9C	E8	A9	-1
1510	白色招財貓壺精		9C	E8	A9	-1
1511	黑色招財貓壺精		9C	E8	A9	-1
1512	棕色招財貓壺精		9C	E8	A9	-1
1513	獨眼蝙蝠群壺精		9C	E8	A9	-1
1514	飛馬壺精		9C	E8	A9	-1
1515	黃衣土地公壺精		9C	E8	A9	-1
1516	藍衣土地公壺精		9C	E8	A9	-1
1517	綠衣土地公壺精		9C	E8	A9	-1
1518	食人妖壺精		9C	E8	A9	-1
1519	紅色相撲選手壺精		9C	E8	A9	-1
1520	藍色相撲選手壺精		9C	E8	A9	-1
1521	相撲大決鬥壺精		9C	E8	A9	-1
1522	玩偶熊		9C	E8	A9	-1
1523	財神爺		9C	E8	A9	-1
1524	樹精壺精		9C	E8	A9	-1
1525	元寶牛壺精		9C	E8	A9	-1
1526	吉利牛壺精		9C	E8	A9	-1
1527	果樹女神壺精		9C	E8	A9	-1
1528	織女壺精		9C	E8	A9	-1
1529	芊芊壺精		9C	E8	A9	-1
1530	堂堂壺精		9C	E8	A9	-1
1531	舞動幸運兒壺精		9C	E8	A9	-1
1532	齊天大聖壺精		9C	E8	A9	-1
1533	烏山卡壺精		9C	E8	A9	-1
1534	紅利小娃壺精		9C	E8	A9	-1
1535	殭屍壺精		9C	E8	A9	-1
1536	白耳畫眉壺精		9C	E8	A9	-1
1537	冠羽畫眉壺精		9C	E8	A9	-1
1538	麋鹿寶寶		9C	E8	A9	-1
1539	伊肯壺精		9C	E8	A9	-1
1540	拉娜壺精		9C	E8	A9	-1
1541	格諾席安壺精		9C	E8	A9	-1
1542	奧羅德利爾壺精		9C	E8	A9	-1
1543	拉齊努斯壺精		9C	E8	A9	-1
1544	墨爾蒂亞壺精		9C	E8	A9	-1
1545	哈因茲壺精		9C	E8	A9	-1
1546	梅露利壺精		9C	E8	A9	-1
1547	塔曼 茲 拉帕土伊壺精		9C	E8	A9	-1
1548	卡烏林壺精		9C	E8	A9	-1
1549	阿海爾特貝壺精		9C	E8	A9	-1
1550	拿奧寧壺精		9C	E8	A9	-1
1551	關公壺精		9C	E8	A9	-1
1552	觀世音娘娘壺精		9C	E8	A9	-1
1553	藍色京劇娃娃壺精		9C	E8	A9	-1
1554	紅色京劇娃娃壺精		9C	E8	A9	-1
1555	京劇娃娃壺精		9C	E8	A9	-1
1556	旗袍小熊壺精		9C	E8	A9	-1
1557	金喜守護者壺精		9C	E8	A9	-1
1558	圓球斯諾壺精		9C	E8	A9	-1
1559	高蹺斯諾壺精		9C	E8	A9	-1
1560	藍色京劇壺精		9C	E8	A9	-1
1561	麋鹿寶寶		9C	E8	A9	-1
1562	德賽洛夫		9C	E8	A9	-1
1563	修姆		9C	E8	A9	-1
1564	雷康		9C	E8	A9	-1
1565	莉莉亞絲		9C	E8	A9	-1
1566	拉芳		9C	E8	A9	-1
1567	瑪芙恩		9C	E8	A9	-1
1568	德賽洛夫		9C	E8	A9	-1
1569	修姆		9C	E8	A9	-1
1570	雷康		9C	E8	A9	-1
1571	莉莉亞絲		9C	E8	A9	-1
1572	拉芳		9C	E8	A9	-1
1573	瑪芙恩		9C	E8	A9	-1
1574	鳳凰		9C	E8	A9	-1
1575	三頭龍		9C	E8	A9	-1
1576	格諾席安控球		9C	E8	A9	-1
1577	奧羅德利爾控球		9C	E8	A9	-1
1578	十二碼罰球		9C	E8	A9	-1
1579	格諾席安控球		9C	E8	A9	-1
1580	奧羅德利爾控球		9C	E8	A9	-1
1581	十二碼罰球		9C	E8	A9	-1
1582	格諾席安控球		9C	E8	A9	-1
1583	奧羅德利爾控球		9C	E8	A9	-1
1584	十二碼罰球		9C	E8	A9	-1
1585	虎姑婆		9C	E8	A9	-1
1586	花仙子精靈		9C	E8	A9	-1
1587	啦啦隊長 奧羅德利爾		9C	E8	A9	-1
1588	啦啦隊長 拉娜		9C	E8	A9	-1
1589	啦啦隊長 拿奧寧		9C	E8	A9	-1
1590	啦啦隊長 墨爾蒂亞		9C	E8	A9	-1
1591	啦啦隊長 卡烏林		9C	E8	A9	-1
1592	啦啦隊長 梅露利		9C	E8	A9	-1
1593	翰狄		9C	E8	A9	-1
1594	詩人&舞者壺精		9C	E8	A9	-1
1595	札肯靈魂之劍壺精		9C	E8	A9	-1
1596	牛牛壺精		9C	E8	A9	-1
1597	土偶壺精		9C	E8	A9	-1
1598	麋鹿壺精		9C	E8	A9	-1
1599	金飛燕壺精		9C	E8	A9	-1
1600	飛燕壺精		9C	E8	A9	-1
1601	超級皇后貓Z		9C	E8	A9	-1
1602	超級戰鬥貓Z		9C	E8	A9	-1
1603	超級魔法貓Z		9C	E8	A9	-1
1604	韓服壺精		9C	E8	A9	-1
1605	啾啾壺精		9C	E8	A9	-1
4301	皇后喵喵	情人節使者	9C	E8	A9	-1
